t , y
44.84484484484485 , -1.777652922819629e+38, 3.555305845639259e+38
44.8948948948949 , -1.9649113454518805e+38, 3.9298226909037626e+38
44.94494494494495 , -2.1716400328170808e+38, 4.343280065634162e+38
44.994994994995 , -2.399871985780165e+38, 4.799743971560331e+38
45.04504504504505 , -2.651943905052975e+38, 5.30388781010595e+38
45.0950950950951 , -2.9304961911939986e+38, 5.860992382387996e+38
45.14514514514515 , -3.238472944608653e+38, 6.476945889217305e+38
45.1951951951952 , -3.5791219655489764e+38, 7.158243931097951e+38
45.24524524524525 , -3.955994754113968e+38, 7.911989508227933e+38
45.2952952952953 , -4.372946510249208e+38, 8.745893020498414e+38
45.34534534534535 , -4.834136133747283e+38, 9.668272267494566e+38
45.3953953953954 , -5.344026224247315e+38, 1.0688052448494627e+39
45.44544544544545 , -5.907383081235478e+38, 1.1814766162470954e+39
45.4954954954955 , -6.529629068395231e+38, 1.3059258136790462e+39
45.54554554554555 , -7.217931096318602e+38, 1.4435862192637203e+39
45.5955955955956 , -7.978350278536985e+38, 1.595670055707397e+39
45.64564564564565 , -8.817855919725562e+38, 1.7635711839451126e+39
45.6956956956957 , -9.744662526000772e+38, 1.9489325052001544e+39
45.74574574574575 , -1.0768229804921278e+39, 2.1536459609842556e+39
45.7957957957958 , -1.1899262665486901e+39, 2.3798525330973796e+39
45.84584584584585 , -1.3149711218139793e+39, 2.6299422436279586e+39
45.8958958958959 , -1.4532770774763155e+39, 2.9065541549526304e+39
45.94594594594595 , -1.6062881848682642e+39, 3.212576369736528e+39
45.995995995996 , -1.7755730154664807e+39, 3.551146030932961e+39
46.04604604604605 , -1.962824660891883e+39, 3.925649321783766e+39
46.0960960960961 , -2.1698607329094604e+39, 4.33972146581892e+39
46.14614614614615 , -2.3986233634284856e+39, 4.7972467268569706e+39
46.1961961961962 , -2.6512754720422767e+39, 5.3025509440845533e+39
46.24624624624625 , -2.9307463100700506e+39, 5.8614926201401e+39
46.2962962962963 , -3.2395354633279325e+39, 6.479070926655864e+39
46.34634634634635 , -3.58045080408408e+39, 7.160901608168158e+39
46.3963963963964 , -3.956810750346571e+39, 7.91362150069314e+39
46.44644644644645 , -4.372444265863796e+39, 8.744888531727589e+39
46.4964964964965 , -4.831690860124023e+39, 9.663381720248045e+39
46.54654654654655 , -5.33940058835588e+39, 1.0678801176711761e+40
46.5965965965966 , -5.900934051527823e+39, 1.180186810305565e+40
46.64664664664665 , -6.522162396348721e+39, 1.3044324792697447e+40
46.6966966966967 , -7.209467315267213e+39, 1.4418934630534433e+40
46.74674674674675 , -7.969741046472415e+39, 1.5939482092944842e+40
46.7967967967968 , -8.810386373893139e+39, 1.7620772747786292e+40
46.84684684684685 , -9.739316627198758e+39, 1.9478633254397535e+40
46.8968968968969 , -1.0765191647957929e+40, 2.1530383295915865e+40
46.94694694694695 , -1.1899905193177573e+40, 2.379981038635515e+40
46.996996996997 , -1.3153819704161197e+40, 2.6307639408322403e+40
47.04704704704705 , -1.45382443218778e+40, 2.9076488643755607e+40
47.0970970970971 , -1.6066581478742352e+40, 3.2133162957484714e+40
47.14714714714715 , -1.7754326898617396e+40, 3.55086537972348e+40
47.1971971971972 , -1.961906959681129e+40, 3.9238139193622593e+40
47.24724724724725 , -2.168049188008014e+40, 4.3360983760160297e+40
47.2972972972973 , -2.3960369346625673e+40, 4.792073869325137e+40
47.34734734734735 , -2.6482570886097574e+40, 5.296514177219518e+40
47.3973973973974 , -2.9273058679590905e+40, 5.854611735918187e+40
47.44744744744745 , -3.2359888199648986e+40, 6.471977639929802e+40
47.4974974974975 , -3.577320821026018e+40, 7.154641642052042e+40
47.54754754754755 , -3.9545260766861437e+40, 7.909052153372295e+40
47.5975975975976 , -4.371086092165567e+40, 8.742172184331132e+40
47.64764764764765 , -4.831796172328551e+40, 9.663592344657103e+40
47.6976976976977 , -5.34097504121293e+40, 1.0681950082425859e+41
47.74774774774775 , -5.903176156837258e+40, 1.1806352313674515e+41
47.7977977977978 , -6.523811248817565e+40, 1.3047622497635127e+41
47.84784784784785 , -7.209150318367984e+40, 1.4418300636735967e+41
47.8978978978979 , -7.966321638300052e+40, 1.5932643276600104e+41
47.94794794794795 , -8.803311753023494e+40, 1.760662350604698e+41
47.997997997998 , -9.728965478545341e+40, 1.945793095709068e+41
48.04804804804805 , -1.0752985902470912e+41, 2.1505971804941824e+41
48.0980980980981 , -1.188593438400274e+41, 2.377186876800548e+41
48.14814814814815 , -1.3139230553941744e+41, 2.6278461107883484e+41
48.1981981981982 , -1.4525152314685929e+41, 2.905030462937186e+41
48.24824824824825 , -1.6056835840231836e+41, 3.211367168046368e+41
48.2982982982983 , -1.774834082030593e+41, 3.549668164061186e+41
48.34834834834835 , -1.961885214191951e+41, 3.923770428383901e+41
48.3983983983984 , -2.1686463857420404e+41, 4.337292771484081e+41
48.44844844844845 , -2.396950363898895e+41, 4.793900727797791e+41
48.4984984984985 , -2.6489818162986337e+41, 5.297963632597269e+41
48.54854854854855 , -2.9272773109957244e+41, 5.854554621991451e+41
48.5985985985986 , -3.2347253164626947e+41, 6.469450632925393e+41
48.64864864864865 , -3.57456620159045e+41, 7.149132403180903e+41
48.6986986986987 , -3.9503922356879205e+41, 7.900784471375849e+41
48.74874874874875 , -4.366147588482456e+41, 8.73229517696492e+41
48.7987987987988 , -4.826128330119387e+41, 9.652256660238786e+41
48.84884884884885 , -5.334982431162506e+41, 1.0669964862325028e+42
48.8988988988989 , -5.8977097625935425e+41, 1.1795419525187104e+42
48.94894894894895 , -6.519662095812739e+41, 1.3039324191625502e+42
48.998998998999 , -7.206544861497544e+41, 1.4413089722995087e+42
49.04904904904905 , -7.965967455550872e+41, 1.5931934911101748e+42
49.0990990990991 , -8.805549931229331e+41, 1.7611099862458663e+42
49.14914914914915 , -9.73266660957409e+41, 1.9465333219148185e+42
49.1991991991992 , -1.0756134640500249e+42, 2.1512269281000504e+42
49.24924924924925 , -1.1886214002797897e+42, 2.3772428005595797e+42
49.2992992992993 , -1.3134607504130933e+42, 2.626921500826187e+42
49.34934934934935 , -1.4514460781038373e+42, 2.9028921562076745e+42
49.3993993993994 , -1.604036229893291e+42, 3.2080724597865817e+42
49.44944944944945 , -1.7728343352102502e+42, 3.545668670420499e+42
49.4994994994995 , -1.9595878063708606e+42, 3.9191756127417194e+42
49.54954954954955 , -2.1661883385788157e+42, 4.332376677157628e+42
49.5995995995996 , -2.394671909925135e+42, 4.789343819850267e+42
49.64964964964965 , -2.64721878138841e+42, 5.294437562776816e+42
49.6996996996997 , -2.926153496834536e+42, 5.852306993669065e+42
49.74974974974975 , -3.234241480295554e+42, 6.468482960591105e+42
49.7997997997998 , -3.574757150815228e+42, 7.149514301630452e+42
49.84984984984985 , -3.951095998066065e+42, 7.902191996132126e+42
49.8998998998999 , -4.3670542835596245e+42, 8.734108567119245e+42
49.94994994994995 , -4.826830202943937e+42, 9.65366040588787e+42
50.0 , -5.3350238860030275e+42, 1.0670047772006048e+43
